quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,exports,imports,debt_to_gdp,interest_rate,pcpi,transfer_payments_ratio,federal_expenditures,personal_tax_rates,corporate_tax_rates,government_transfer_payments,federal_surplus,trade_balance,net_foreign_investment_income,simulation_type
2004Q1,1.3444903376615969,174.8496073598931,7.17651157559267,14750.017995268863,10993.174050672216,1011.8053597481497,126.12229186780382,985.823177314117,1432.1082540276113,5704.150401528124,6.72,174.8496073598931,0.114283416471711,1198.1107270707844,0.12773889182683087,0.19140397829547423,1279.714038055296,-1027.3328590672763,-535.2010849749649,-12.584941651911162,MARL-FRB/US Agent
2004Q2,2.2993011233126026,171.05067486791907,7.277644886276214,14835.048983304647,10864.13975197901,1032.931124189168,108.04227075571053,973.9135721125335,1465.2800834573918,5925.375726338673,6.97,171.05067486791907,0.114697392178025,1203.7314076642406,0.12773889182683087,0.19140397829547423,1270.5683569446096,-1017.7986753743061,-616.9206011456099,-51.473058880674884,MARL-FRB/US Agent
2004Q3,3.390700417667603,165.96765023627208,7.230174094187403,14961.33649797363,10680.761808428782,1076.5803491989068,85.06452817632152,934.4844230219339,1454.2585354614134,6211.064753434884,7.16,165.96765023627208,0.115116606946076,715.7243488801878,0.12773889182683087,0.19140397829547423,1243.742182819065,-1001.9243642193085,-641.3799746445418,-54.09245235098366,MARL-FRB/US Agent
2004Q4,4.359366758711758,160.62223854637392,7.248293443260436,15125.283137139104,10478.720367577835,1118.453811327426,24.646171025282882,915.0772273089536,1474.7872275925788,6441.1960094246015,6.91,160.62223854637392,0.115541038174976,1210.3644741146545,0.12773889182683087,0.11140398008361357,1217.9027396668905,-690.9234900202749,-712.0764772793588,-83.6248989496218,MARL-FRB/US Agent
2005Q1,5.41572901872911,153.51131945635123,7.139082031827259,15331.461834490001,10246.16615606056,1173.5803605997264,13.673105076253378,887.8126088311056,1448.5752762600089,6820.7066343643455,7.16,153.51131945635123,0.115970657036629,1512.607831949475,0.12773889182683087,0.10140398030713099,1202.5518981470111,-1008.8413670792429,-685.6158734971265,-63.69320790612667,MARL-FRB/US Agent
2005Q2,3.595440300109942,145.97506040465785,6.8140552318205705,15469.891436015298,9910.79251926989,1212.818900724394,12.288696466804984,856.3592916576287,1429.5085027553948,6971.30874880687,7.41,145.97506040465785,0.116405427815485,1013.3677545191097,0.12773889182683087,0.10140398030713099,1155.6304616678572,-1113.9096417628502,-727.3390792158231,-83.38886899229458,MARL-FRB/US Agent
2005Q3,3.123032680452553,196.6181818181818,4.98011689203407,16047.587,13142.642,1238.598,365.223,1302.315,2053.275,5443.776,7.16,196.6181818181818,0.11684530919439,673.9196438130883,0.12773889182683087,0.10140398030713099,1416.503,-300.591,-752.772,83.02600000000001,MARL-FRB/US Agent
2005Q4,7.754110045812723,198.69829814535225,4.011679104066657,16361.70872000747,13647.953599869801,1268.2941874943108,404.3681236507498,1364.0718203270262,2238.5993734781423,5565.720538161512,7.41,198.69829814535225,0.117290253201153,1162.5416067072797,0.12773889182683087,0.10140398030713099,1429.0588802283753,-198.99975629633312,-937.1352627686365,26.591559728549395,MARL-FRB/US Agent
2006Q1,7.365876032357477,200.33930494141748,3.474331086077241,16665.79575658352,14043.781195222233,1364.2279662712992,552.490796261883,1416.837430256975,2333.7198428203906,5762.146300653429,7.16,200.33930494141748,0.117740204591795,1194.7900991174242,0.12773889182683087,0.19140398388340968,1465.1043400726633,-427.19999739228444,-1012.5477539216934,-31.754694701490298,MARL-FRB/US Agent
2006Q2,0.5245703602120957,203.04081633313638,3.513317379869496,16687.666050292024,14236.482957472983,1426.216238111519,560.2716677315096,1458.5461220540476,2408.455888577454,5735.429553759878,6.91,203.04081633313638,0.118195099704595,1187.5518088202914,0.12773889182683087,0.19140398388340968,1474.9743917669216,-384.7552514915498,-1048.2079014842243,-21.649291427623453,MARL-FRB/US Agent
2006Q3,0.7610263004600883,206.16032845739423,3.5195095145690747,16719.445653992534,14434.004811332296,1464.1664803513556,589.6849786531297,1478.9895867086725,2463.245099170141,5826.073720422668,6.78,206.16032845739423,0.118654868138452,1175.7799160110249,0.12773889182683087,0.19140398388340968,1493.0847014611454,-322.56491831210275,-1085.4142108589213,-12.068504819771602,MARL-FRB/US Agent
2006Q4,3.57156164414576,206.80840299669518,3.374974021913057,16869.400450751084,14704.305236296857,1542.0065654080147,555.3481577801853,1544.2278300157177,2449.5985382968724,5941.590136668953,6.53,206.80840299669518,0.119119432239517,1673.6265826404397,0.12773889182683087,0.19140398388340968,1498.0495089342942,-285.8973003987676,-986.4311192815068,2.974557096022993,MARL-FRB/US Agent
2007Q1,1.3194884597993455,210.7334811757399,3.4646203747614175,16925.139782509385,15003.089610463356,1630.9219067995432,576.6502119347847,1604.3067001086397,2522.213785045363,6230.131852088116,6.28,210.7334811757399,0.119588707101234,1667.2181040720166,0.12773889182683087,0.19140398388340968,1590.7875312391964,-708.1662754757272,-1017.3099693715432,9.725933745904618,MARL-FRB/US Agent
2007Q2,1.7651408624111298,215.38501025744964,3.5051190548277433,16999.99295861988,15308.62505251928,1719.6997605837103,578.2788851038978,1667.1145642092079,2593.193928049408,6235.933686154538,6.39,215.38501025744964,0.120062598960474,1686.9059584904776,0.12773889182683087,0.19140398388340968,1601.2865583923522,-706.3382871478617,-988.8020592296392,30.434885869073536,MARL-FRB/US Agent
2007Q3,1.301199428043986,219.25908760391383,3.8155934471931663,17055.383955978145,15593.865362579418,1772.5720348968707,545.3115768974603,1752.4197336876778,2649.228571168733,6499.820896688001,6.14,219.25908760391383,0.12054100839862,1204.1283109423493,0.12773889182683087,0.19140398388340968,1645.6671861547898,-747.0374151846839,-900.2907227109572,93.81229323862146,MARL-FRB/US Agent
2007Q4,1.460632099754378,224.71887083231184,4.0870812370209055,17117.776906280855,15884.720296882344,1835.1823565139618,534.9843043449725,1842.810486847079,2722.0254507391883,6634.682289306883,6.08,224.71887083231184,0.121023827622191,1222.2060271446526,0.12773889182683087,0.19140398388340968,1710.039230121245,-315.3479524763261,-851.8341673155967,134.42394905682013,MARL-FRB/US Agent
2008Q1,-3.1340097885994567,230.1043549655024,4.479166235353227,16984.18274550009,15997.45625931256,1873.3388159910464,458.11255705044147,1930.378374750906,2828.2987708198225,6839.7126697586555,6.26,230.1043549655024,0.121510940045049,1237.2004439847055,0.12773889182683087,0.19140398388340968,1775.5737429606027,-451.28661081908194,-920.4684783557433,95.43542036871023,MARL-FRB/US Agent
2008Q2,0.27196751818792064,236.0264542381869,5.072944381037991,16995.73453726961,16266.205025646375,1898.1127848466429,438.3627981568147,2045.396477005411,2912.3497869784633,6813.675737365746,6.51,236.0264542381869,0.122002220583853,759.299723595537,0.12773889182683087,0.19140398388340968,2187.8964290603035,-918.3062793671007,-911.8971134750682,65.27242896549481,MARL-FRB/US Agent
2008Q3,-5.203377149479849,242.41118439866972,6.095412124075983,16776.07828584715,16344.336612404571,1841.5081809262483,412.65775928585947,2073.0943521374297,2905.9860303928535,7297.275158928094,6.76,242.41118439866972,0.122497535789656,769.5393006424316,0.12773889182683087,0.19140398388340968,1990.9955374504118,-312.8712610244468,-875.4034348671146,70.84203957592588,MARL-FRB/US Agent
2008Q4,-11.92861074424556,239.03137194677413,7.209863743858147,16283.17609320117,16024.700186694676,1753.5987911350267,267.520437738178,1834.2266240001838,2449.8149708746823,7893.5687854979415,6.51,239.03137194677413,0.122996764946469,338.9511470917132,0.12773889182683087,0.19140398388340968,1985.1796514799437,-540.2554794737603,-775.6267887632382,-56.874938414500704,MARL-FRB/US Agent
2009Q1,-7.45698567125288,238.73054296812924,8.823087380683026,15982.42960410824,15779.581681941812,1444.964001312014,241.40463904690412,1622.227584163034,1998.60469929794,8223.349383048484,6.58,238.73054296812924,0.12349978368454,850.2489848257611,0.12773889182683087,0.19140398388340968,2136.98734292107,-686.4507281526364,-540.8599413455204,-55.27167064518076,MARL-FRB/US Agent
2009Q2,-3.7886249921378123,240.44485716438143,9.989269751590282,15831.765661342002,15618.957965494654,1298.8327280922013,260.1598876848356,1615.9480063503397,1914.8146807561313,8634.230782386969,6.33,240.44485716438143,0.12400646050365,373.2615292315552,0.12773889182683087,0.19140398388340968,2308.7619650327733,-1544.8483212265633,-473.22373184925203,-47.7214074441272,MARL-FRB/US Agent
2009Q3,-0.8605826106069969,241.74265727750333,10.407514499897552,15797.740920283604,15562.206581172855,1270.5594331338298,254.55772974628144,1669.6156514199045,2027.2754166407512,8988.918919154934,6.08,241.74265727750333,0.124516663149986,502.5292602259184,0.12773889182683087,0.19140398388340968,2350.180313475538,-1163.2752740085584,-474.04244758527136,22.427283395100304,MARL-FRB/US Agent
2009Q4,2.8228470710743636,241.56943816355212,10.78806470308642,15909.621750760723,15614.0753067961,1217.8111268085802,279.08818520313145,1749.476293736811,2159.1903409601314,9333.642280121325,5.83,241.56943816355212,0.125030266622286,518.9822133039146,0.12773889182683087,0.19140398388340968,2347.6121682828825,-1339.1638994217114,-511.3424327473187,19.81436379089278,MARL-FRB/US Agent
2010Q1,1.3800508958233593,238.47335417320016,10.571546491098616,15964.606768245098,15512.20667850108,1227.1511667693842,272.92673297915024,1763.9757244748741,2219.5925430915113,9845.915898799842,5.94,238.47335417320016,0.125547153632512,988.8948603854673,0.12773889182683087,0.19140398388340968,2454.204146565594,-1509.4965044981925,-530.9470909426796,42.283954377099924,MARL-FRB/US Agent
2010Q2,3.569576565552523,233.50209289534342,10.378792453690899,16107.711563446217,15441.04315187841,1209.9267564528786,250.48354696980738,1770.066166907228,2273.373815441497,10382.601653570247,6.19,233.50209289534342,0.126067212730275,1399.1469897248917,0.12773889182683087,0.19140398388340968,2425.4282923251235,-1997.812598484631,-598.4342707265992,24.629304120838043,MARL-FRB/US Agent
2010Q3,3.311152831161479,227.90233569335692,10.153875024894164,16241.602703292057,15242.714793721547,1251.3953404506299,233.17591687715762,1761.9786330170675,2291.486527568054,11089.894792887899,5.94,227.90233569335692,0.126590343725849,1396.478093343622,0.12773889182683087,0.19140398388340968,2398.3426366087274,-2365.4643210149366,-646.9565831505602,-1.2737108509561614,MARL-FRB/US Agent
2010Q4,2.75718703802994,222.1316409916248,10.225635025785241,16353.942276136713,14978.423107767076,1318.9929254708588,202.22115561954482,1776.1725828015751,2292.7938301460126,11813.442963158845,6.19,222.1316409916248,0.127116456090714,896.4954152838845,0.12773889182683087,0.19140398388340968,2340.4003941142646,-2316.637218655562,-613.3208095364328,-2.802407384843355,MARL-FRB/US Agent
2011Q1,-0.04620780378559208,215.60680042076936,9.647951395757781,16352.053185862665,14528.273647868204,1487.6707011933365,140.84968894792283,1753.3740669876843,2328.2569116415893,12199.369264527111,5.98,215.60680042076936,0.127645469268636,372.7074759728148,0.12773889182683087,0.19140398388340968,2266.1238889633096,-1791.5657682899537,-713.3757162813264,-9.466757725282756,MARL-FRB/US Agent
2011Q2,4.2400123581614935,208.00569388312744,9.714096123611693,16526.307373113854,14181.870163909385,1504.8772414960065,92.61812130858111,1726.0164865601732,2326.9566050010453,12304.588302730039,6.22,208.00569388312744,0.128177311804698,868.7233098806246,0.12773889182683087,0.19140398388340968,2171.2039527177058,-1369.5537052384993,-760.3350899384023,-47.174752772041984,MARL-FRB/US Agent
2011Q3,2.067821206021847,198.49235914326604,9.588438097004769,16611.962203059247,13687.800549389241,1500.0884253470108,31.997100914148945,1660.9879319398926,2268.276199822805,12838.890625205931,6.14,198.49235914326604,0.128711919807037,340.7608901635733,0.12773889182683087,0.19140398388340968,2056.948819896983,-1703.5180061381707,-758.6884286317419,-56.013792189150884,MARL-FRB/US Agent
2011Q4,7.596912333870165,187.95858350321686,9.049602540758272,16930.47633523375,13264.741793946758,1506.2371067275058,24.85374838246561,1556.6745638995528,2207.374413076069,13250.38188753363,6.39,187.95858350321686,0.129249235162612,845.5040478016201,0.12773889182683087,0.19140398388340968,1952.429841291246,-1247.8730493402027,-834.2465921949192,-100.076773648237,MARL-FRB/US Agent
2012Q1,6.996167503851325,177.34132389196358,8.522299947317524,17229.202261559803,12845.38131355676,1488.4987267954577,26.66395517300747,1485.3632191964148,2160.6793208724134,13744.8532140843,6.15,177.34132389196358,0.129789203612067,995.6159847445566,0.12773889182683087,0.19140398388340968,1827.0393563588568,-1477.6707263789722,-899.9221538518736,-144.28842767511887,MARL-FRB/US Agent
2012Q2,1.781366506529025,228.8050769230769,8.184953906905523,17444.525,16207.115,1503.776,325.041,2215.586,2780.827,12253.605,6.39,228.8050769230769,0.130331774270974,416.9365913998306,0.12773889182683087,0.19140398388340968,2230.0,-1093.12,-440.016,228.096,MARL-FRB/US Agent
2012Q3,-5.298230609248122,229.28488053249478,8.403506869156296,17214.98575497581,16088.436228250079,1472.4502126597176,294.0236967090085,2236.1134547735787,2645.8859045880204,12409.713442365104,6.63,229.28488053249478,0.130876897574837,921.8825341270737,0.12773889182683087,0.19140398388340968,2236.6087359087924,-748.4592606196198,-368.0612934793971,143.37577402918825,MARL-FRB/US Agent
2012Q4,-10.748114343939363,228.950228866791,9.132436957898827,16758.573590268697,15654.460196945045,1459.5408753555334,227.51624247652748,2192.4267121541925,2449.715210178193,12849.645986849811,6.56,228.950228866791,0.131424525764301,1147.3513369351856,0.12773889182683087,0.19140398388340968,2237.5827485892,-1344.043419121204,-325.3959063340517,24.46895075332225,MARL-FRB/US Agent
2013Q1,-7.7897520390664,225.73374960541508,10.073960761566747,16435.368086309896,15181.547624421575,1459.88879233005,184.39965305267378,2133.666720788923,2234.675009417075,13416.641034405418,6.8,225.73374960541508,0.131974611924474,620.1175604718735,0.12773889182683087,0.19140398388340968,2243.5104355116514,-1557.3113756210114,-185.78812607748637,-6.095920069087857,MARL-FRB/US Agent
2013Q2,-8.033827525110127,218.6907912988786,10.539497458825853,16108.563653800518,14520.479227314501,1415.8627448043023,129.21483291956352,2035.7938324490551,2044.58113512265,13464.576709564022,7.05,218.6907912988786,0.132527108813019,613.8727482461029,0.12773889182683087,0.19140398388340968,2245.177440544748,-1059.7999687394986,-104.83790742347962,-12.72829493582756,MARL-FRB/US Agent
2013Q3,-2.9516182790850105,210.08303558592357,10.606516313736726,15990.135307933884,13921.345241120584,1306.5784948674668,79.82969435829045,1922.411486996754,1890.5916060176462,13807.969127374698,7.22,210.08303558592357,0.13308196811715,603.5758143163615,0.12773889182683087,0.19140398388340968,2235.8572591976954,-1398.3878407993311,-96.63230787959414,-36.80729410692342,MARL-FRB/US Agent
2013Q4,-0.3925246819470374,198.16272147392337,10.605588677832024,15974.451697507615,13243.559375193878,1231.0671422809116,25.678576950650196,1813.5656394783566,1761.3395904277565,14518.047176113825,7.47,198.16272147392337,0.133639140079929,590.4718791958927,0.12773889182683087,0.19140398388340968,2141.2398445143467,-1412.4301033254537,-112.11321563603917,-79.45447220860034,MARL-FRB/US Agent
2014Q1,-2.764300624011184,184.13087476322235,9.939245231626902,15864.436811137304,12325.97270517945,1188.0056501608763,19.869774915924797,1632.4435422444851,1677.0562098584548,15044.279983889792,7.22,184.13087476322235,0.13419857313486,580.2401099481141,0.12773889182683087,0.19140398388340968,2075.310495473633,-1527.784713725675,-232.47009927857223,-114.1192348700038,MARL-FRB/US Agent
2014Q2,7.335418287799912,167.94257384189717,9.307537983457648,16158.051515692916,11605.644590716152,1136.737906606472,18.769407806624898,1482.906154271046,1586.0231577030127,15246.027799117319,7.47,167.94257384189717,0.134760210464934,575.2974007584277,0.12773889182683087,0.19140398388340968,1939.1902782735715,-1538.0293363039807,-321.4728991797098,-165.04407628682725,MARL-FRB/US Agent
2014Q3,4.832259330312638,237.4789090909091,6.11022397922969,18406.941,17804.228,1819.858,386.705,2399.191,2888.549,14141.265,7.22,237.4789090909091,0.135323991116997,831.9599673951603,0.12773889182683087,0.19140398388340968,2354.177,-627.925,-356.756,252.0020000000001,MARL-FRB/US Agent
2014Q4,9.713489343806003,237.51163383897457,3.9002802170048474,18859.401542038686,19313.732820648827,1851.1492716184525,529.5385790982718,2441.733973573112,3460.8360918747453,14412.814233731691,7.43,237.51163383897457,0.135889849061012,815.9389006034803,0.12773889182683087,0.19140398388340968,2535.1508636868875,-510.19572930834875,-1005.4019323735982,123.0076153019256,MARL-FRB/US Agent
2015Q1,7.962459952422307,236.82333120682594,3.178761301743848,19238.58109743836,19858.32498276201,2016.686459136398,576.1676139458411,2329.3645021966668,3360.094711330354,14433.26446674998,7.18,236.82333120682594,0.136457713378069,1320.3044004577696,0.12773889182683087,0.19140398388340968,2557.2438598494964,-366.2958948530429,-1205.6964602919531,-74.38299734417463,MARL-FRB/US Agent
2015Q2,-5.088021670537302,238.94634566839213,4.129951073458094,18995.415124452626,19823.13859313825,2041.3029191383555,556.5855785070171,2291.0172884872577,3259.1205348754384,14514.686496815595,7.43,238.94634566839213,0.137027511165673,1825.0878184139158,0.12773889182683087,0.19140398388340968,2536.3882620543927,-890.8195462760455,-1179.0739146192207,-102.64921682697256,MARL-FRB/US Agent
2015Q3,-2.9465806808190105,239.5768459084432,4.436995750408035,18856.000442578017,19709.837580690317,2053.549197068695,513.6144968525338,2216.1205331367664,3039.0771725996983,14843.79505313842,7.18,239.5768459084432,0.13759916913263,1324.2979838427411,0.1977388921248541,0.19140398388340968,2528.4905461260623,-1412.3209925276813,-1019.8693881134856,-72.9035040669797,MARL-FRB/US Agent
2015Q4,-3.849350961428399,238.1097819293951,4.986107848262799,18675.41236130475,19391.373793001476,2086.991461103816,443.5345423227431,2129.2679287149717,2838.06723320581,15546.128625572239,7.43,238.1097819293951,0.138172612729691,1832.9691191198506,0.1977388921248541,0.19140398388340968,2465.1681967469426,-996.9525260779934,-904.3865248624289,-79.47470569580042,MARL-FRB/US Agent
2016Q1,-2.7347260614583035,234.96683356813315,5.490209518894561,18548.167489546166,18992.4849692472,2019.865700867322,409.14047168715916,2027.7442203633434,2645.1130398244477,16093.866978358248,7.68,234.96683356813315,0.13874776650914,1831.6053970245873,0.1977388921248541,0.19140398388340968,2594.691029627185,-1752.6263239017044,-869.006421635233,-125.22350942639385,MARL-FRB/US Agent
2016Q2,-5.0330033806538665,231.78274551715626,6.221069929296429,18316.247144979443,18485.576780547137,2024.1730241434807,339.23831572458874,1986.1809340391153,2506.195302995473,16445.394784363627,7.43,231.78274551715626,0.139324548701176,1824.5302398439908,0.1977388921248541,0.19140398388340968,2620.9344384599003,-1938.691254217037,-798.5456883387138,-144.98641014068377,MARL-FRB/US Agent
2016Q3,-4.400207612866325,225.2205119376952,6.906104975590645,18115.86310461384,17772.88643262076,2018.6562858824698,146.21763160201937,1931.5235689429567,2359.925486683979,17139.364149748617,7.68,225.2205119376952,0.139902875429288,1830.2858531058437,0.1977388921248541,0.12140398358538645,2643.146066675215,-2232.002788880574,-746.3248072019494,-179.74849614361926,MARL-FRB/US Agent
2016Q4,-5.171887367801276,216.26220601790146,7.445020051075801,17883.137873791846,16903.54936971206,2001.2479777436247,74.76712041964167,1812.860315044433,2200.312963170866,17951.166611776956,7.93,216.26220601790146,0.140482659317988,1331.9151017656254,0.1977388921248541,0.12140398358538645,2583.78578492827,-2335.679395079933,-656.935795885217,-159.97505743595423,MARL-FRB/US Agent
2017Q1,-6.491256670160794,204.2896918452547,7.877719942679327,17595.269877625295,15780.212660452231,1945.9020053878373,8.09056395206613,1728.0287321996123,2039.7121270700081,18270.12684333968,7.68,204.2896918452547,0.141063810062694,1326.3784363158688,0.14773889137979604,0.12140398358538645,2503.8064174055467,-1971.3810043027945,-568.2172507087337,-182.7725871378194,MARL-FRB/US Agent
2017Q2,-5.610507317568647,188.09168345583737,8.16808464205263,17350.196650917318,14493.45367366116,1828.6593111445518,15.46592775392424,1574.581770336373,1835.1176516598991,18553.89220980349,7.6,188.09168345583737,0.141646232116232,1334.309152693566,0.14773889137979604,0.2014039817972471,2425.0166662482593,-2037.2737208501933,-578.1277480766958,-210.29834090581812,MARL-FRB/US Agent
2017Q3,-0.77087911859266,170.0820705213724,8.1995118020041,17316.791589582543,13268.811088505163,1749.1480989226113,14.242582106634647,1420.550686662601,1635.5898342552766,19232.277920748464,7.85,170.0820705213724,0.14222982307925,1332.9133059699602,0.14773889137979604,0.2014039817972471,2286.2472991416616,-2028.5376457857667,-523.1861108863378,-215.25634411814897,MARL-FRB/US Agent
2017Q4,5.494346616976742,150.90215884899823,8.149013832162755,17556.29384768447,12128.616828911445,1723.6006911498248,-0.24962940078616686,1286.1848705637638,1524.3085575040366,19924.195404583963,7.6,150.90215884899823,0.142814474733964,1349.3451050206054,0.14773889137979604,0.10140398030713099,2099.406890966897,-1945.9757566985727,-578.2960480825461,-241.92005742344392,MARL-FRB/US Agent
2018Q1,3.240477819667831,249.3081692307692,4.040592988877345,20044.077,20328.553,2096.48,270.359,2517.268,3093.299,17070.617,7.35,249.3081692307692,0.143400072796428,1362.876198730174,0.14773889137979604,0.10140398030713099,2744.156,-884.277,-387.692,314.8219999999999,MARL-FRB/US Agent
2018Q2,2.11768492150739,250.6824769230769,3.938462641909701,20150.476,20580.912,2083.765,289.505,2562.172,3105.995,17114.196,7.1,250.6824769230769,0.143986495771684,590.2329343863314,0.14773889137979604,0.2014039817972471,2774.226,-901.061,-376.616,303.4710000000001,MARL-FRB/US Agent
2018Q3,10.360972755584896,252.15324005217022,2.674358836040825,20679.24091712577,21290.838208311034,2162.838231419644,334.39591418730424,2520.6773288729023,3109.2336667667514,17308.837950806745,6.85,252.15324005217022,0.144573614162037,605.7570408745356,0.14773889137979604,0.19140398202076453,2718.4429448530614,-405.95251355718494,-492.1251146494351,224.72854326460202,MARL-FRB/US Agent
2018Q4,-6.495930938682193,253.61250381476535,3.515031457190721,20346.1258020093,21094.998854370173,2120.6920468039466,307.34971150988986,2478.530298708632,3176.9398792225575,17620.88710892302,6.6,253.61250381476535,0.145161289504258,615.282638498859,0.14773889137979604,0.19140398202076453,2705.3147717844527,-562.3289064506226,-781.1713314852665,76.08904835157404,MARL-FRB/US Agent
2019Q1,1.338651454744166,254.4911640608486,3.6502613299081115,20414.330793999612,21247.33884330353,2156.013073765773,307.2261869420357,2468.591569918817,3035.9601099306083,17778.60774673547,6.82,254.4911640608486,0.145749372033422,636.5480281757009,0.14773889137979604,0.19140398202076453,2734.1442720332243,-598.9680899366298,-583.7054985923342,145.42700540593904,MARL-FRB/US Agent
2019Q2,0.896659938143074,256.24585338381655,3.747752159281515,20460.14390475919,21395.400501247357,2167.2425781382294,323.04864578673903,2461.4706503761,3052.107737785006,17604.552098596458,6.57,256.24585338381655,0.146337701402653,636.2978477431915,0.14773889137979604,0.19140398202076453,2785.872406425498,-723.76768689004,-602.8543072721168,131.77553057033563,MARL-FRB/US Agent
2019Q3,3.750995846493054,256.48374092341356,3.839712110071114,20652.911115413695,21611.83020546941,2098.439040569578,326.037368166672,2428.396376939855,2975.906677036551,18090.557947436067,6.63,256.48374092341356,0.146926109555476,1150.75124215004,0.14773889137979604,0.19140398202076453,2817.0852742015795,-814.8471422947164,-588.3439366330979,94.58815745366981,MARL-FRB/US Agent
2019Q4,1.0378420371601753,257.10740532829624,3.9801562637346803,20706.56684138616,21641.442753593277,2082.268107972985,334.9076818567195,2407.1943006494116,2889.5279656875414,18619.982665776388,6.38,257.10740532829624,0.147514419662794,1657.4164804211346,0.14773889137979604,0.19140398202076453,2883.645835082145,-1412.495320805555,-591.7561991516374,37.6236620063992,MARL-FRB/US Agent
2020Q1,-7.46842180698124,256.09182026687847,4.4103639613375485,20323.54028500031,21197.77020582606,2098.0208820483144,265.12755791953566,2259.675452613889,2731.967188639631,19392.60280338293,6.59,256.09182026687847,0.148102444653039,1669.1318242495238,0.14773889137979604,0.19140398202076453,2955.5798893704773,-2061.398920467753,-626.2705480045527,4.707290181286358,MARL-FRB/US Agent
2020Q2,-35.45559090257697,250.9822240234002,13.76433530375744,18599.61454099826,19131.337623217423,1997.3224098802675,227.8375063811344,1664.958876707279,2144.895172984296,22512.047333030467,6.82,250.9822240234002,0.148689986856235,1647.295436959475,0.14773889137979604,0.19140398202076453,5211.261844864473,-6290.000904188627,-897.4523258933957,-178.52479817960185,MARL-FRB/US Agent
2020Q3,27.982753950399086,250.03440173557019,9.889840292129104,19947.378711148343,20447.046016543743,2179.7426876282257,280.6809740781044,1885.2357823148611,2494.122723131223,23298.15999200376,6.76,250.03440173557019,0.149276838936542,1721.7088300918258,0.14773889137979604,0.19140398202076453,4089.4562215732385,-4329.500376759266,-989.1935549412137,-196.8277672474195,MARL-FRB/US Agent
2020Q4,2.601956309365505,246.81224319497068,7.907807353077899,20077.55717018251,20361.21432947946,2328.9632009428774,220.18765167146347,1973.432625670086,2615.6943406618648,24334.453781053802,6.51,246.81224319497068,0.149862894645914,1226.9222434889857,0.14773889137979604,0.19140398202076453,3424.2773223522213,-3191.7899305005844,-1042.095692227844,-253.1518312809026,MARL-FRB/US Agent
2021Q1,3.4771267249659843,242.9552366271851,7.639005584413772,20252.84848050487,20324.582368152034,2520.3464697956306,206.96841623307907,2000.5223447063752,2659.620055985708,24814.035576745096,6.75,242.9552366271851,0.150448090470693,1785.61833184813,0.14773889137979604,0.19140398202076453,5496.128671715229,-4779.017948644253,-1101.7074280210686,-307.09632439932875,MARL-FRB/US Agent
2021Q2,5.193979787286196,239.6649327061742,7.498847138556963,20517.545514235877,20322.54830216346,2629.1279486676535,194.84786244250006,2021.4633850338244,2703.9567892223617,25450.58327535041,6.5,239.6649327061742,0.151032373729564,1253.729987581979,0.14773889137979604,0.19140398202076453,3819.0912604725736,-4474.464252431863,-1189.8203444398482,-381.0380708873819,MARL-FRB/US Agent
2021Q3,2.569797429252674,234.2006673020966,6.817959214277503,20649.784683537586,20066.71182561864,2720.8093884859436,129.8775624118927,1980.700379869906,2706.5306882005584,25764.899758742908,6.25,234.2006673020966,0.151615800103444,726.7099222656689,0.14773889137979604,0.19140398202076453,3498.233272050947,-3049.0580075578787,-1299.6172277261671,-410.9531493725898,MARL-FRB/US Agent
2021Q4,7.123674690217285,228.5197500976875,5.885844406831731,21020.834798173775,19962.514852920554,2791.7813171394273,59.74766649835631,2023.9652755989923,2777.658724225216,26777.84799234399,6.0,228.5197500976875,0.152198453820738,740.0343682714529,0.14773889137979604,0.19140398202076453,3203.318716750556,-2041.4710547575107,-1305.3184044039813,-409.22412233345506,MARL-FRB/US Agent
2022Q1,-0.78859920230272,221.5555080373705,5.687555302537594,20979.433089393006,19404.547549196388,3102.53296907514,44.92454685259111,1969.184318105573,2839.533759488456,27703.969295658633,6.24,221.5555080373705,0.152780432637255,1208.540853530386,0.10773889227386571,0.19140398202076453,3128.113966616873,-1496.0457268638272,-1552.762073855221,-516.4399298555568,MARL-FRB/US Agent
2022Q2,0.280619316335873,291.7516,3.672349672514152,21919.222,25805.791,3332.031,574.71,3071.551,4093.663,26070.381,6.38,291.7516,0.153361834908307,1461.7070797038236,0.10773889227386571,0.19140398202076453,3832.402,-907.8920000000002,-1052.396,160.9740000000002,MARL-FRB/US Agent
2022Q3,8.492422195796223,295.9599645853583,2.5848978819705377,22389.565495547726,27052.786245592735,3241.899401314862,652.9021601188679,3131.9280446563257,4197.186321127137,26621.966203102373,6.56,295.9599645853583,0.153942757869117,961.1711406137806,0.10773889227386571,0.19140398202076453,3941.8143657829833,-1540.8174056430778,-1168.8263594800396,112.5395368959543,MARL-FRB/US Agent
2022Q4,6.126838318209593,299.82805411567733,2.2378185380531272,22735.148522721123,27823.325531070604,3353.3793760931326,697.9435918247627,3047.147060371318,4175.566484213152,26925.648480595286,6.31,299.82805411567733,0.154523293568654,1492.9528981328153,0.10773889227386571,0.19140398202076453,3989.857599054509,-1004.672797236122,-1355.4027051139435,-25.09732493169334,MARL-FRB/US Agent
